  Lift and Drag around the body
 
 Time, Drag, Drag Coefficient, Lift, Lift Coefficient
 
   101.5342      0.7022524       1.404505     -7.4368417E-02 -0.1487368    
   101.5392      0.7020494       1.404099     -7.1523309E-02 -0.1430466    
   101.5442      0.7018186       1.403637     -6.8683594E-02 -0.1373672    
   101.5491      0.7015685       1.403137     -6.5948576E-02 -0.1318972    
   101.5541      0.7012826       1.402565     -6.3122839E-02 -0.1262457    
   101.5591      0.7009729       1.401946     -6.0313612E-02 -0.1206272    
   101.5641      0.7006423       1.401285     -5.7524472E-02 -0.1150489    
   101.5691      0.7003065       1.400613     -5.4849684E-02 -0.1096994    
   101.5741      0.6999450       1.399890     -5.2096754E-02 -0.1041935    
   101.5791      0.6995737       1.399147     -4.9368709E-02 -9.8737419E-02
   101.5841      0.6992096       1.398419     -4.6758562E-02 -9.3517125E-02
   101.5891      0.6988293       1.397659     -4.4073343E-02 -8.8146687E-02
   101.5941      0.6984488       1.396898     -4.1414559E-02 -8.2829118E-02
   101.5991      0.6980838       1.396168     -3.8870811E-02 -7.7741623E-02
   101.6041      0.6976825       1.395365     -3.6079317E-02 -7.2158635E-02
   101.6091      0.6972886       1.394577     -3.3333123E-02 -6.6666245E-02
   101.6141      0.6969020       1.393804     -3.0626357E-02 -6.1252713E-02
   101.6191      0.6965100       1.393020     -2.7875155E-02 -5.5750310E-02
   101.6241      0.6961392       1.392278     -2.5252819E-02 -5.0505638E-02
   101.6291      0.6957676       1.391535     -2.2588313E-02 -4.5176625E-02
   101.6341      0.6953909       1.390782     -1.9811422E-02 -3.9622843E-02
   101.6391      0.6950567       1.390113     -1.7254949E-02 -3.4509897E-02
   101.6441      0.6947352       1.389470     -1.4668226E-02 -2.9336452E-02
   101.6491      0.6944233       1.388847     -1.1988044E-02 -2.3976088E-02
   101.6541      0.6941588       1.388318     -9.5234215E-03 -1.9046843E-02
   101.6591      0.6939164       1.387833     -7.0393980E-03 -1.4078796E-02
   101.6641      0.6936921       1.387384     -4.4793487E-03 -8.9586973E-03
   101.6691      0.6934978       1.386996     -1.9975603E-03 -3.9951205E-03
   101.6741      0.6933361       1.386672      3.4803152E-04  6.9606304E-04
   101.6791      0.6931979       1.386396      2.6950240E-03  5.3900480E-03
   101.6841      0.6930813       1.386163      5.0923526E-03  1.0184705E-02
   101.6891      0.6929970       1.385994      7.4054599E-03  1.4810920E-02
   101.6941      0.6929444       1.385889      9.7514391E-03  1.9502878E-02
   101.6991      0.6929299       1.385860      1.1794031E-02  2.3588061E-02
   101.7041      0.6929557       1.385911      1.4097661E-02  2.8195322E-02
   101.7091      0.6930242       1.386048      1.6200840E-02  3.2401681E-02
   101.7141      0.6931393       1.386279      1.8281281E-02  3.6562562E-02
   101.7191      0.6932946       1.386589      2.0242661E-02  4.0485322E-02
   101.7241      0.6935133       1.387027      2.2318244E-02  4.4636488E-02
   101.7290      0.6937625       1.387525      2.4225175E-02  4.8450351E-02
   101.7340      0.6940543       1.388109      2.6115179E-02  5.2230358E-02
   101.7390      0.6943781       1.388756      2.7945787E-02  5.5891573E-02
   101.7440      0.6947448       1.389490      2.9804140E-02  5.9608281E-02
   101.7490      0.6951428       1.390286      3.1642884E-02  6.3285768E-02
   101.7540      0.6955290       1.391058      3.3324659E-02  6.6649318E-02
   101.7590      0.6959763       1.391953      3.5164863E-02  7.0329726E-02
   101.7640      0.6964119       1.392824      3.6892533E-02  7.3785067E-02
   101.7690      0.6968719       1.393744      3.8674504E-02  7.7349007E-02
   101.7740      0.6973311       1.394662      4.0438175E-02  8.0876350E-02
   101.7790      0.6978058       1.395612      4.2264342E-02  8.4528685E-02
   101.7840      0.6982713       1.396543      4.4085860E-02  8.8171721E-02
   101.7890      0.6987293       1.397459      4.5945555E-02  9.1891110E-02
   101.7940      0.6991653       1.398331      4.7816753E-02  9.5633507E-02
   101.7990      0.6995835       1.399167      4.9742639E-02  9.9485278E-02
   101.8040      0.6999753       1.399951      5.1724404E-02  0.1034488    
   101.8090      0.7003264       1.400653      5.3731501E-02  0.1074630    
   101.8140      0.7006251       1.401250      5.5733770E-02  0.1114675    
   101.8190      0.7008879       1.401776      5.7883799E-02  0.1157676    
   101.8240      0.7010838       1.402168      5.9987992E-02  0.1199760    
   101.8290      0.7012220       1.402444      6.2173307E-02  0.1243466    
   101.8340      0.7012986       1.402597      6.4432859E-02  0.1288657    
   101.8390      0.7013090       1.402618      6.6687882E-02  0.1333758    
   101.8440      0.7012550       1.402510      6.9023579E-02  0.1380472    
   101.8490      0.7011394       1.402279      7.1353018E-02  0.1427060    
   101.8540      0.7009615       1.401923      7.3763579E-02  0.1475272    
   101.8590      0.7007314       1.401463      7.6167375E-02  0.1523347    
   101.8640      0.7004485       1.400897      7.8611940E-02  0.1572239    
   101.8690      0.7001162       1.400232      8.1093103E-02  0.1621862    
   101.8740      0.6997450       1.399490      8.3568573E-02  0.1671371    
   101.8790      0.6993240       1.398648      8.6127758E-02  0.1722555    
   101.8840      0.6988787       1.397757      8.8631481E-02  0.1772630    
   101.8890      0.6983963       1.396793      9.1174513E-02  0.1823490    
   101.8940      0.6978893       1.395779      9.3710691E-02  0.1874214    
   101.8990      0.6973410       1.394682      9.6328080E-02  0.1926562    
   101.9040      0.6967779       1.393556      9.8925620E-02  0.1978512    
   101.9090      0.6962022       1.392404      0.1015043      0.2030087    
   101.9139      0.6956173       1.391235      0.1040616      0.2081232    
   101.9189      0.6950037       1.390007      0.1066934      0.2133868    
   101.9239      0.6944043       1.388809      0.1092397      0.2184795    
   101.9289      0.6937838       1.387568      0.1118566      0.2237132    
   101.9339      0.6931856       1.386371      0.1143767      0.2287533    
   101.9389      0.6925623       1.385125      0.1170099      0.2340198    
   101.9439      0.6919689       1.383938      0.1195338      0.2390677    
   101.9489      0.6913961       1.382792      0.1220093      0.2440187    
   101.9539      0.6908341       1.381668      0.1244810      0.2489620    
   101.9589      0.6902749       1.380550      0.1269923      0.2539846    
   101.9639      0.6897596       1.379519      0.1293824      0.2587647    
   101.9689      0.6892679       1.378536      0.1317625      0.2635250    
   101.9739      0.6888015       1.377603      0.1341224      0.2682448    
   101.9789      0.6883658       1.376732      0.1364589      0.2729179    
   101.9839      0.6879826       1.375965      0.1386740      0.2773480    
   101.9889      0.6876159       1.375232      0.1409653      0.2819305    
   101.9939      0.6872969       1.374594      0.1431757      0.2863514    
   101.9989      0.6870244       1.374049      0.1453124      0.2906247    
   102.0039      0.6867889       1.373578      0.1474717      0.2949434    
   102.0089      0.6866058       1.373212      0.1495118      0.2990236    
   102.0139      0.6864640       1.372928      0.1515770      0.3031541    
   102.0189      0.6863725       1.372745      0.1535728      0.3071457    
   102.0239      0.6863279       1.372656      0.1555942      0.3111885    
   102.0289      0.6863330       1.372666      0.1574598      0.3149196    
   102.0339      0.6863881       1.372776      0.1594091      0.3188182    
   102.0389      0.6864899       1.372980      0.1612956      0.3225911    
   102.0439      0.6866401       1.373280      0.1631742      0.3263483    
   102.0489      0.6868270       1.373654      0.1649598      0.3299196    
   102.0539      0.6870624       1.374125      0.1667947      0.3335893    
   102.0589      0.6873332       1.374666      0.1685846      0.3371692    
   102.0639      0.6876450       1.375290      0.1703812      0.3407624    
   102.0689      0.6879869       1.375974      0.1721400      0.3442801    
   102.0739      0.6883749       1.376750      0.1739555      0.3479111    
   102.0789      0.6887648       1.377530      0.1756465      0.3512929    
   102.0839      0.6891983       1.378397      0.1774101      0.3548203    
   102.0889      0.6896619       1.379324      0.1791912      0.3583825    
   102.0938      0.6901264       1.380253      0.1808964      0.3617927    
   102.0988      0.6906167       1.381233      0.1826330      0.3652661    
   102.1038      0.6911304       1.382261      0.1843959      0.3687919    
   102.1088      0.6916350       1.383270      0.1860881      0.3721762    
